/usr/sbin/mysqld, Version: 8.0.32 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2024-06-26T15:22:03.712275Z	    0 Execute	CREATE TABLE performance_schema.innodb_redo_log_files(
`FILE_ID` BIGINT NOT NULL COMMENT 'Id of the file.',
`FILE_NAME` VARCHAR(2000) NOT NULL COMMENT 'Path to the file.',
`START_LSN` BIGINT NOT NULL COMMENT 'LSN of the first block in the file.',
`END_LSN` BIGINT NOT NULL COMMENT 'LSN after the last block in the file.',
`SIZE_IN_BYTES` BIGINT NOT NULL COMMENT 'Size of the file (in bytes).',
`IS_FULL` TINYINT NOT NULL COMMENT '1 iff file has no free space inside.',
`CONSUMER_LEVEL` INT NOT NULL COMMENT 'All redo log consumers registered on smaller levels than this value, have already consumed this file.'
)engine = 'performance_schema'
2024-06-26T15:22:44.678945Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.680504Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.682339Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.684043Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.686295Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.688552Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.691612Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > -1 ORDER BY `installed_rank`
2024-06-26T15:22:44.696381Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.698022Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.699514Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.701407Z	   18 Query	USE `blog`
2024-06-26T15:22:44.702776Z	   18 Query	SELECT version()
2024-06-26T15:22:44.704128Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.705273Z	   18 Query	CREATE TABLE posts (
    id INT AUTO_INCREMENT PRIMARY KEY,
    created DATETIME,
    published DATETIME,
    location VARCHAR(1024) NOT NULL,
    title VARCHAR(512) NOT NULL,
    category_name VARCHAR(127),
    UNIQUE(title),
    FOREIGN KEY (category_name) REFERENCES categories(name)
)
2024-06-26T15:22:44.745265Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.746877Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.749854Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 1 ORDER BY `installed_rank`
2024-06-26T15:22:44.751261Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.752756Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.755234Z	   18 Query	SELECT * FROM `blog`.`migrations` FOR UPDATE
2024-06-26T15:22:44.757316Z	   18 Query	INSERT INTO `blog`.`migrations` (`installed_rank`, `version`, `description`, `type`, `script`, `checksum`, `installed_by`, `execution_time`, `success`) VALUES (2, '1.202405101001', 'create-posts-table', 'SQL', 'V1_202405101001__create-posts-table.sql', 309228188, 'user', 47, 1)
2024-06-26T15:22:44.759873Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.762247Z	   18 Query	commit
2024-06-26T15:22:44.766211Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.767819Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.769623Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.770919Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.772437Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.774162Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.777207Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 1 ORDER BY `installed_rank`
2024-06-26T15:22:44.783013Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.785160Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.787250Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.790517Z	   18 Query	USE `blog`
2024-06-26T15:22:44.792939Z	   18 Query	SELECT version()
2024-06-26T15:22:44.795020Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.797565Z	   18 Query	insert into posts (created, published, location, title, category_name)
values (
    '2020-10-01 12:34:56',
    '2020-10-01 12:34:56',
    'posts/01.html',
    'Type narrowing in Typescript',
    'Programming'
)
2024-06-26T15:22:44.801860Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.803724Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.808320Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 2 ORDER BY `installed_rank`
2024-06-26T15:22:44.810589Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.812790Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.815691Z	   18 Query	SELECT * FROM `blog`.`migrations` FOR UPDATE
2024-06-26T15:22:44.818980Z	   18 Query	INSERT INTO `blog`.`migrations` (`installed_rank`, `version`, `description`, `type`, `script`, `checksum`, `installed_by`, `execution_time`, `success`) VALUES (3, '1.202405101002', 'add-first-post', 'SQL', 'V1_202405101002__add-first-post.sql', -807678710, 'user', 16, 1)
2024-06-26T15:22:44.820810Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.822862Z	   18 Query	commit
2024-06-26T15:22:44.827808Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.829538Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.831282Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.833058Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.835031Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.837067Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.840077Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 2 ORDER BY `installed_rank`
2024-06-26T15:22:44.844045Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.845803Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.847315Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.849049Z	   18 Query	USE `blog`
2024-06-26T15:22:44.850683Z	   18 Query	SELECT version()
2024-06-26T15:22:44.852093Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.853198Z	   18 Query	insert into posts (created, published, location, title, category_name)
values (
    '2024-02-19 17:45:00',
    '2024-02-19 17:45:00',
    'posts/02.html',
    'Cool music',
    'Random'
)
2024-06-26T15:22:44.855250Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.858024Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.861161Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 3 ORDER BY `installed_rank`
2024-06-26T15:22:44.862983Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.864526Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.867371Z	   18 Query	SELECT * FROM `blog`.`migrations` FOR UPDATE
2024-06-26T15:22:44.869036Z	   18 Query	INSERT INTO `blog`.`migrations` (`installed_rank`, `version`, `description`, `type`, `script`, `checksum`, `installed_by`, `execution_time`, `success`) VALUES (4, '1.202405101003', 'add-music-post', 'SQL', 'V1_202405101003__add-music-post.sql', -570891438, 'user', 9, 1)
2024-06-26T15:22:44.870846Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.872766Z	   18 Query	commit
2024-06-26T15:22:44.876328Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.877703Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.879354Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.880719Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.882946Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.885003Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.888149Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 3 ORDER BY `installed_rank`
2024-06-26T15:22:44.892108Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.893544Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.894550Z	   18 Query	SELECT COUNT(1) FROM information_schema.schemata WHERE schema_name='blog' LIMIT 1
2024-06-26T15:22:44.896031Z	   18 Query	USE `blog`
2024-06-26T15:22:44.897170Z	   18 Query	SELECT version()
2024-06-26T15:22:44.898921Z	   18 Query	SELECT @@session.transaction_read_only
2024-06-26T15:22:44.900165Z	   18 Query	insert into posts (created, published, location, title, category_name)
values (
    '2024-05-10 17:45:00',
    '2024-05-10 17:45:00',
    'posts/03.html',
    'Probability definitions',
    'Math'
), (
    '2024-05-10 17:55:00',
    '2024-05-10 17:55:00',
    'posts/04.html',
    'Ross'' Introduction to Probability Models - Ex 3.11',
    'Math'
)
2024-06-26T15:22:44.901958Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.903498Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.906307Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 4 ORDER BY `installed_rank`
2024-06-26T15:22:44.908647Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.910170Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.912657Z	   18 Query	SELECT * FROM `blog`.`migrations` FOR UPDATE
2024-06-26T15:22:44.914712Z	   18 Query	INSERT INTO `blog`.`migrations` (`installed_rank`, `version`, `description`, `type`, `script`, `checksum`, `installed_by`, `execution_time`, `success`) VALUES (5, '1.202405101004', 'add-math-posts', 'SQL', 'V1_202405101004__add-math-posts.sql', -874151235, 'user', 8, 1)
2024-06-26T15:22:44.917001Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.920113Z	   18 Query	commit
2024-06-26T15:22:44.925231Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.927186Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.929233Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.931193Z	   18 Query	SELECT GET_LOCK('Flyway-649799051',10)
2024-06-26T15:22:44.933722Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.936612Z	   18 Query	SELECT TABLE_SCHEMA AS TABLE_CAT, NULL AS TABLE_SCHEM, TABLE_NAME, CASE WHEN TABLE_TYPE='BASE TABLE' THEN CASE WHEN TABLE_SCHEMA = 'mysql' OR TABLE_SCHEMA = 'performance_schema' THEN 'SYSTEM TABLE' ELSE 'TABLE' END WHEN TABLE_TYPE='TEMPORARY' THEN 'LOCAL_TEMPORARY' ELSE TABLE_TYPE END AS TABLE_TYPE, TABLE_COMMENT AS REMARKS, NULL AS TYPE_CAT, NULL AS TYPE_SCHEM, NULL AS TYPE_NAME, NULL AS SELF_REFERENCING_COL_NAME, NULL AS REF_GENERATION FROM INFORMATION_SCHEMA.TABLES WHERE TABLE_SCHEMA = 'blog' AND TABLE_NAME = 'migrations' ORDER BY TABLE_TYPE, TABLE_SCHEMA, TABLE_NAME
2024-06-26T15:22:44.941325Z	   18 Query	SELECT `installed_rank`,`version`,`description`,`type`,`script`,`checksum`,`installed_on`,`installed_by`,`execution_time`,`success` FROM `blog`.`migrations` WHERE `installed_rank` > 4 ORDER BY `installed_rank`
2024-06-26T15:22:44.944734Z	   18 Query	SELECT RELEASE_LOCK('Flyway-649799051')
2024-06-26T15:22:44.952199Z	   18 Query	SET foreign_key_checks=1, sql_safe_updates=0
2024-06-26T15:22:44.953903Z	   18 Query	SET autocommit=0
2024-06-26T15:22:44.955621Z	   18 Query	USE `blog`
2024-06-26T15:22:44.957291Z	   18 Query	commit
2024-06-26T15:22:44.959015Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.960441Z	   18 Query	SET autocommit=1
2024-06-26T15:22:44.972645Z	   18 Quit	
2024-06-26T15:22:44.975282Z	   19 Quit	
2024-06-26T15:22:44.976867Z	   20 Quit	
2024-06-26T15:22:44.978326Z	   21 Quit	
2024-06-26T15:22:44.980229Z	   22 Quit	
2024-06-26T15:22:44.981363Z	   23 Quit	
2024-06-26T15:22:44.983013Z	   24 Quit	
2024-06-26T15:22:44.984774Z	   25 Quit	
2024-06-26T15:22:44.986151Z	   26 Quit	
2024-06-26T15:22:44.987498Z	   27 Quit	
2024-06-26T15:22:55.281558Z	   28 Connect	user@192.168.65.1 on blog using SSL/TLS
2024-06-26T15:22:55.286763Z	   28 Query	/* mysql-connector-j-8.3.0 (Revision: 805f872a57875f311cb82487efcfb070411a3fa0) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
